"chain";"providedId";"gln";"orgNumber";"name";"address";"postcode";"city";"phone";"email";"latitude";"longitude";"hasPost";"openSunday"
"Bunnpris";"120";;;"Havreneset";"Havrenesveien 50";"6900";"FLORØ";"57741555";"bphavreneset@bunnpris.no";"61.5925";"5.0112";false;false
"Bunnpris";"122";;;"Oldeide";"Holvik";"6700";"MÅLØY";"57851588";"bpoldeide@bunnpris.no";"61.9284";"5.078";false;true
"Bunnpris";"123";;;"Stad";"";"6750";"STADLANDET";"57857455";"bpstad@bunnpris.no";"62.119";"5.3186";false;false
"Bunnpris";"124";;;"Stryn";"Rognhaugen 13";"6783";"STRYN";"57871013";"bpstryn@bunnpris.no";"61.904";"6.7192";false;false
"Bunnpris";"125";;;"Sørbøvåg";"";"6958";"SØRBØVÅG";"57789292";"bpsorbovaag@bunnpris.no";"61.2272";"5.1794";true;false
"Bunnpris";"126";;;"Adamstuen";"Ullevålsveien 105";"0359";"OSLO";"22608110";"bpadamstuen@bunnpris.no";"59.9338";"10.7315";false;true
"Bunnpris";"127";;;"Bislett";"Sofiesgate 7";"0170";"OSLO";"23202672";"bpbislett@bunnpris.no";"59.922";"10.736";false;true
"Bunnpris";"128";;;"Blindern";"Problemveien 11";"0313";"OSLO";"22466794";"bpblindern@bunnpris.no";"59.9398";"10.7197";true;false
"Bunnpris";"129";;;"Blakstad";"Slemmestadveien 243";"1392";"VETTRE";"66900311";"bpblakstad@bunnpris.no";"59.8151";"10.4675";true;false
"Bunnpris";"130";;;"Lysaker";"Lysaker Brygge 45";"1366";"LYSAKER";"67106310";"bplysaker@bunnpris.no";"59.909";"10.6416";false;false
"Bunnpris";"131";;;"Nittedal";"Stasjonsveien 69";"1482";"NITTEDAL";"67072161";"bpnittedal@bunnpris.no";"60.0587";"10.8667";true;false
"Bunnpris";"132";;;"Skårer";"Skårersletta 60";"1473";"LØRENSKOG";"67920160";"bpskarer@bunnpris.no";"59.9209";"10.9556";true;true
"Bunnpris";"133";;;"Sørumsand";"Sørumsandveien 69";"1920";"SØRUMSAND";"63826888";"bpsorumsand@bunnpris.no";"59.9867";"11.2427";true;false
"Bunnpris";"135";;;"Nedenes";"Vesterveien 778";"4823";"NEDENES";"37094208";"bpnedenes@bunnpris.no";"58.4124";"8.698";true;true
"Bunnpris";"136";;;"Eiken";"Eikenveien 117";"4596";"EIKEN";"38348000";"bpeiken@bunnpris.no";"58.4636";"7.2329";false;true
"Bunnpris";"137";;;"Høllen";"Hølleheiveien 62";"4640";"SØGNE";"38166617";"bphollen@bunnpris.no";"58.0819";"7.81";false;false
"Bunnpris";"138";;;"Strai";"Straimoen 2";"4618";"KRISTIANSAND";"38118180";"bpstrai@bunnpris.no";"58.1886";"7.9265";true;true
"Bunnpris";"140";;;"Skotselv";"Verksveien 19";"3330";"SKOTSELV";"32756015";"bpskotselv@bunnpris.no";"59.8428";"9.8929";true;false
"Bunnpris";"141";;;"Rasta";"Rastaveien 1";"2211";"KONGSVINGER";"62814636";"bprasta@bunnpris.no";"60.1793";"12.0184";true;false
"Bunnpris";"143";;;"Drangedal";"Kåsmyra";"3750";"DRANGEDAL";"35996488";"bpdrangedal@bunnpris.no";"59.0928";"9.062";false;true
"Bunnpris";"145";;;"Bekkjarvik";"Bekkjarvik";"5397";"BEKKJARVIK";"56184037";"bpbekkjarvik@bunnpris.no";"60.0089";"5.1955";false;false
"Bunnpris";"146";;;"Bøvågen";"Bøvågen";"5937";"BØVÅGEN";"56370090";"bpbovagen@bunnpris.no";"60.6983";"4.9267";true;false
"Bunnpris";"147";;;"Hjellestad";"Hjellestadveien 313";"5259";"HJELLESTAD";"55120580";"bphjellestad@bunnpris.no";"60.2564";"5.24";true;true
"Bunnpris";"148";;;"Hope";"Inndalsveien 102";"5063";" BERGEN";"55298926";"bphope@bunnpris.no";"60.3633";"5.3522";false;false
"Bunnpris";"149";;;"Korskirken";"Nedre Korskirkeallmenningen 3 A";"5017";"BERGEN";"55560360";"bpkorskirken@bunnpris.no";"60.395";"5.329";false;true
"Bunnpris";"150";;;"Lindvik";"Bekkeveien 14";"5096";"BERGEN";"55297867";"bplindvik@bunnpris.no";"60.3674";"5.367";true;false
"Bunnpris";"151";;;"Montana";"Lægdesvingen 61";"5096";"BERGEN";"55296634";"bpmontana@bunnpris.no";"60.371";"5.368";false;false
"Bunnpris";"152";;;"Møllendalsbakken";"Møllendalsveien 61 B";"5009";"BERGEN";"55200340";"bpmollendalsbakken@bunnpris.no";"60.3778";"5.3522";true;true
"Bunnpris";"153";;;"Nordnes";"C. Sundts gate 57";"5004";"BERGEN";"55330110";"BPnordnes@bunnpris.no";"60.3983";"5.3111";true;true
"Bunnpris";"154";;;"Nygårdsgaten";"Nygårdsgaten 89";"5008";"BERGEN";"55328040";"bpnygardsgaten@bunnpris.no";"60.3852";"5.3314";true;true
"Bunnpris";"155";;;"Smiberget";"Ture Nermannsvei";"5143";"FYLLINGSDALEN";"55163807";"bpsmiberget@bunnpris.no";"60.3486";"5.2888";false;true
"Bunnpris";"156";;;"Strønen";"Wernerholmsvei 53";"5232";"PARADIS";"55924764";"bpstronen@bunnpris.no";"60.3371";"5.3452";false;true
"Bunnpris";"157";;;"Ulvedalen";"Ulvedalen Torg";"5134";"FLAKTVEIT";"55192440";"bpulvedalen@bunnpris.no";"60.465";"5.3613";true;true
"Bunnpris";"159";;;"Vedholmen";"Røtingveien 112";"5216";"LEPSØY";"56305404";"bpvedholmen@bunnpris.no";"60.1455";"5.3785";true;true
"Bunnpris";"160";;;"Welhavensgate";"Welhavensgate 52";"5006";"BERGEN";"55595973";"bpwelhavensgate@bunnpris.no";"60.3853";"5.3219";false;true
"Bunnpris";"161";;;"Båstad";"Båstadveien 651";"1866";"BÅSTAD";"69828060";"bpbastad@bunnpris.no";"59.7004";"11.2946";true;true
"Bunnpris";"162";;;"Fredrikstad Brygge";"Bankbrygga 6";"1607";"FREDRIKSTAD";"69315990";"BPFredrikstadbrygge@bunnpris.no";"59.21";"10.9388";false;true
"Bunnpris";"163";;;"Hvaler";"Rød";"1684";"VESTERØY";"69375880";"bphvaler@bunnpris.no";"59.0725";"10.9399";true;true
"Bunnpris";"165";;;"Holmen";"Nedre Holmegate 11";"4006";"STAVANGER";"51861070";"bpholmen@bunnpris.no";"58.973";"5.7316";false;true
"Bunnpris";"166";;;"Bygdøy Allè";"Bygdøy Allè 27 A";"0262";"OSLO";"22553150";"bpbygdoyalle@bunnpris.no";"59.9165";"10.711";false;true
"Bunnpris";"167";;;"Dælenengt";"Dælenenggate 24";"0567";"OSLO";"23409070";"bpdalenenggt@bunnpris.no";"59.9271";"10.7712";false;true
"Bunnpris";"168";;;"Grenseveien";"Grenseveien 39";"0575";"OSLO";"22196040";"bpgrenseveien@bunnpris.no";"59.9245";"10.7875";false;false
"Bunnpris";"169";;;"Grønland Basar";"Tøyengata 2";"0190";"OSLO";"22174010";"bpgronlandbasar@bunnpris.no";"59.9125";"10.7637";false;true
"Bunnpris";"170";;;"Kampen";"Bøgata 25 C";"0655";"OSLO";"23240540";"bpkampen@bunnpris.no";"59.9139";"10.7809";false;true
"Bunnpris";"171";;;"Kirkeveien";"Kirkeveien 69";"0364";"OSLO";"22463120";"bpkirkeveien@bunnpris.no";"59.9304";"10.7197";false;true
"Bunnpris";"172";;;"Konowsgate ";"Konowsgate 7-9";"0192";"OSLO";"22681660";"bpkonowsgt@bunnpris.no";"59.9021";"10.7708";false;true
"Bunnpris";"173";;;"Lambertseter";"Nylænde 5";"1154";"OSLO";"22285519";"bplambertseter@bunnpris.no";"59.8761";"10.818";true;false
"Bunnpris";"174";;;"Nydalen";"Gunnar Scheldrups vei 13 C";"0485";"OSLO";"22099950";"bpnydalen@bunnpris.no";"59.9503";"10.7745";false;true
"Bunnpris";"177";;;"President";"Presidentgate 5";"0474";"OSLO";"22719933";"bppresident@bunnpris.no";"59.9324";"10.7654";false;true
"Bunnpris";"178";;;"Ruseløkka";"Parkveien 80";"0254";" OSLO";"23270620";"bpruselokka@bunnpris.no";"59.912";"10.7185";false;true
"Bunnpris";"179";;;"Sinsen";"Sinsenterassen 6";"0574";"OSLO";"23394220";"bpsinsen@bunnpris.no";"59.9343";"10.7807";false;true
"Bunnpris";"181";;;"Sofienberg";"Sofienberggate 57";"0563";"OSLO";"22709920";"bpsofienberg@bunnpris.no";"59.9208";"10.7749";false;true
"Bunnpris";"182";;;"Theresesgt";"Theresesgate 16 B";"0452";"OSLO";"22565850";"bptheresesgt@bunnpris.no";"59.9296";"10.733";false;true
"Bunnpris";"183";;;"Iladalen";"Lofotgata 2";"0458";"OSLO";"22719020";"bpiladalen@bunnpris.no";"59.9298";"10.7526";false;true
"Bunnpris";"184";;;"Ullensvang";"";"5781";"LOFTSHUS";"53661134";"bpullensvang@bunnpris.no";"60.3339";"6.6559";true;false
"Bunnpris";"185";;;"Losjeplassen";"Losjeplassen 2-4";"3015";"DRAMMEN";"32823070";"bplosjeplassen@bunnpris.no";"59.7407";"10.2144";false;true
"Bunnpris";"186";;;"Lundegrend";"Lundegrend";"5690";"LUNDEGREND";"53433102";"bplundegrend@bunnpris.no";"60.0595";"5.6421";false;false
"Bunnpris";"187";;;"Trøgstad";"Kirkeveien 36";"1860";"TRØGSTAD";"69826716";"bptrogstad@bunnpris.no";"59.6406";"11.3152";true;false
"Bunnpris";"188";;;"Ryen";"Ryensvingen 1";"0680";"Oslo";"22570880";"bpryen@bunnpris.no";"59.8937";"10.8066";true;true
"Bunnpris";"189";;;"Bruland";"Brulandsvegen 171";"6813";"FØRDE";"57822220";"BPbruland@bunnpris.no";"61.4366";"5.8977";false;false
"Bunnpris";"190";;;"Smøla";"Hopen";"6570";"Smøla";"71540404";"BPSmola@bunnpris.no";"63.4594";"8.0126";false;false
"Bunnpris";"191";;;"Grimstad";"Storgaten 90";"4877";"Grimstad";"37259030";"BPGrimstad@bunnpris.no";"58.3457";"8.5807";true;true
"Bunnpris";"192";;;"Fana";"Titlestadvegen 230";"5243";"Fana";"55915761";"bpfana@bunnpris.no";"60.2658";"5.3522";false;true
"Bunnpris";"194";;;"Mysen";"Jernbanegata 13";"1850";"Mysen";"69892260";"bpmysen@bunnpris.no";"59.5522";"11.3248";false;true
"Bunnpris";"195";;;"Roa";"HADELANDSVEIEN 2128";"2740";"Roa";"61321140";"bproa@bunnpris.no";"60.2872";"10.6272";true;true
"Bunnpris";"196";;;"Etne";"Etnesjøveien";"5590";"Etne";"53754430";"BPEtne@bunnpris.no";"59.6647";"5.9326";false;true
"Bunnpris";"198";;;"Spjelkavik";"Kanalvegen 18";"6010";"Ålesund";"70151690";"BPSpjelkavik@bunnpris.no";"62.4625";"6.3628";false;true
"Bunnpris";"199";;;"Raglamyr";"Raglamyrveien 2";"5536";"Haugesund";"52726090";"BPRaglamyr@bunnpris.no";"59.3964";"5.3228";true;true
"Bunnpris";"200";;;"Rakkestad";"Storgaten 20";"1890";"Rakkestad";"69221410";"bprakkestad@bunnpris.no";"59.4256";"11.3429";true;true
"Bunnpris";"202";;;"Selje";"";"6740";"SELJE";"57856545";"BPSelje@bunnpris.no";"62.0459";"5.3509";false;true
"Bunnpris";"204";;;"Sletta";"Hellandsvegen 521";"5939";"SLETTA";"56372320";"bpsletta@bunnpris.no";"60.6815";"5.0411";false;true
"Bunnpris";"206";;;"Ikornnes";"";"6222";"Ikornnes";"70251377";"bpikornnes@bunnpris.no";"62.3862";"6.5506";true;false
"Bunnpris";"207";;;"Ågotnes";"Ågotnes Senter";"5363";"Ågotnes";"56136345";"BPAgotnes@bunnpris.no";"60.403";"5.0192";true;true
"Bunnpris";"209";;;"Torghallen";"Nedre strandgate 9";"6004";"Ålesund";"70100522";"bptorghallen@bunnpris.no";"62.4703";"6.1502";true;true
"Bunnpris";"210";;;"Torp";"Sulfatveien 2";"1658";"torp";"69980901";"bptorp@bunnpris.no";"59.2434";"11.017";false;true
"Bunnpris";"211";;;"Ørsta";"Amfi Ørsta, Vikeøyrane 4";"6150";"Ørsta";"70033018";"bporsta@bunnpris.no";"62.2001";"6.1257";false;true
"Bunnpris";"212";;;"Holumporten";"Morteveien 1";"1481";" Hagan";"67061005";"bpholumporten@bunnpris.no";"59.988";"10.9367";false;true
"Bunnpris";"213";;;"Leirvik";"Leirvik Senter PB 23 6951 Leirvik i Sogn";"6951";"Leirvik i sogn";"57788174";"bpleirviksogn@bunnpris.no";"61.137";"5.3487";true;false
"Bunnpris";"214";;;"Arendal";"Kystveien 14";"4841";"Arendal";"37131007";"bparendal@bunnpris.no";"58.4603";"8.7736";false;true
"Bunnpris";"215";;;"Melhus";"Melhusvegen 505";"7224";"Melhus";"72461020";"bpmelhus@bunnpris.no";"63.2833";"10.2803";false;true
"Bunnpris";"216";;;"Eikelandsosen\t\t\t\t\t\t";"Torsneset 9";"5640";"Eikelandsosen";"56581245";"bpeikelandsosen@bunnpris.no";"60.2407";"5.7468";false;false
"Bunnpris";"272";;;"Eidsbotn";"Sløvågen 2";"5960";"Dalsøyra";"57783821";"bpeidsbotn@bunnpris.no";"60.8566558";"5.0637736";false;false
"Rema";"100909";"7080001235628";"996260291";"Kalmarhuset";"Jon Smørsgate 11";"5011";"BERGEN";"55902898";"kalmarhuset@rema.no";60.393198331;5.318936202;false;false
"Rema";"109225";"7080001245498";"992331658";"Drotningsvik";"Drotningsvikveien 132";"5179";"GODVIK";"55506440";"drotningsvik@rema.no";60.372052;5.180267;false;false
"Rema";"110148";"7080000913244";"982963524";"Ankenes";"Ankenesveien 10";"8520";"ANKENESSTRAND";"76957212";"ankenes@rema.no";68.406192805;17.415078403;false;false
"Rema";"110376";"7080001103880";"940003547";"Stranda";"Fagervollvegen 15";"6200";"STRANDA";"70263008";"stranda@rema.no";62.309019328;6.944247056;true;false
"Rema";"111042";"7080000030217";"944510621";"Sørfjordsenteret";"Eitrheimsveien 32";"5750";"ODDA";"53641703";"sorfjordsenteret@rema.no";60.070285524;6.54213678;false;false
"Rema";"131757";"7080000486625";"912291162";"Eidsvåg";"Ervikveien 11";"5106";"ØVRE ERVIK";"55563280";"eidsvag@rema.no";60.437989925;5.322732332;false;false
"Rema";"158453";"7080001396459";"995517744";"Røstad";"Helge Ingstadsv. 2";"7600";"LEVANGER";"74082250";"rostad@rema.no";63.751097476;11.312089937;false;false
"Rema";"162682";"7080001405625";"917721769";"Hønengaten";"Hønengata 18A";"3513";"HØNEFOSS";"32127400";"honengate@rema.no";60.172043629;10.261562932;false;false
"Rema";"163202";"7080001349837";"897946122";"Bremnes";"Stavlandsvegen 3";"5430";"BREMNES";"53420588";"bremnes@rema.no";59.793482;5.171917;false;false
"Rema";"164963";"7080001350185";"997633180";"Bjørkelangen";"Rådhusveien 5";"1940";"BJØRKELANGEN";"63856148";"bjorkelangen@rema.no";59.883121343;11.567084296;false;false
"Rema";"165102";"7080000036042";"961606942";"Byåsen";"Fjellseterveien 1";"7020";"TRONDHEIM";"72560058";"byasen@rema.no";63.417801186;10.352689393;false;false
"Rema";"165163";"7080001288006";"997120795";"Vårveien";"Vårveien 16";"3024";"DRAMMEN";"32268110";"varveien@rema.no";59.752883792;10.14626019;false;false
"Rema";"166973";"7080001167035";"961826837";"Nattland";"Nattlandsveien 126";"5094";"BERGEN";"55285730";"nattland@rema.no";60.351035165;5.368903362;false;false
"Rema";"169072";"7080001262402";"997814371";"Veita";"Storgata 102";"9008";"TROMSØ";"77641810";"veita@rema.no";69.651937201;18.958180098;false;false
"Rema";"176385";"7080001340117";"990954380";"Harstad";"Bårnakkveien 1 A";"9406";"HARSTAD";"77040120";"harstad@rema.no";68.791426244;16.53557137;false;false
"Rema";"179520";"7080001287788";"997609425";"Stavset";"Enromveien 2";"7026";"TRONDHEIM";"72560010";"stavset@rema.no";63.387237307;10.330176962;true;false
"Rema";"199745";"7080001255466";"997365712";"Måløy Brygge";"Sjøgata  Måløy Brygge";"6700";"MÅLØY";"57849300";"maloy@rema.no";61.935981368;5.115643388;true;false
"Rema";"202705";"7080000026227";"958063415";"Tromsø-K1";"Karlsøyveien 1";"9015";"Tromsø";"77683484";"tromso@rema.no";69.673824933;18.918412106;true;false
"Rema";"206833";"7080001167103";"968089811";"Ryggeveien";"Gartnerveien 11";"1526";"MOSS";"69264890";"ryggeveien@rema.no";59.414351243;10.686447586;false;false
"Rema";"209295";"7080000060641";"863111072";"Askøy";"Juvikflaten";"5308";"KLEPPESTØ";"56143080";"askoy@rema.no";60.428036525;5.192584749;false;false
"Rema";"209936";"7080001250836";"997046242";"Øyrane Torg";"Ådnavegen 63";"5260";"INDRE ARNA";"55240495";"oyrane.torg@rema.no";60.421388185;5.46524069;false;false
"Rema";"211098";"7080000037834";"963419422";"Raufoss";"Storgaten 7";"2830";"RAUFOSS";"61191550";"raufoss.syd@rema.no";60.719311482;10.61254642;false;false
"Rema";"214715";"7080001415402";"918808590";"Åndalsnes";"Øran Vest";"6300";"ÅNDALSNES";"71226810";"andalsnes@rema.no";62.562944557;7.688505048;false;true
"Rema";"214727";"7080001165093";"985814430";"Moflata";"Maribakkane 2";"3728";"SKIEN";"35904910";"moflata@rema.no";59.191337155;9.588161691;false;false
"Rema";"215039";"7080000038008";"964026521";"Helleberg";"Storgata 170";"2615";"LILLEHAMMER";"61269550";"helleberg@rema.no";61.125617062;10.456629692;false;false
"Rema";"216166";"7080001077877";"964243867";"Sartorparken";"Gjerterudvegen 4";"5353";"STRAUME";"56325422";"sartorparken@rema.no";60.358246221;5.121865849;false;false
"Rema";"216896";"7080000029112";"964350566";"Jørpeland";"Stålverksvegen 53";"4100";"JØRPELAND";"51749252";"jorpeland@rema.no";59.024037897;6.042197411;false;false
"Rema";"217304";"7080001401955";"917222460";"Råholt";"Nyvegen 1";"2070";"RÅHOLT";"63955300";"raholt@rema.no";60.286527311;11.172015086;false;false
"Rema";"221434";"7080000063116";"965054383";"Mariero";"Langflåtveien 29";"4017";"STAVANGER";"51589860";"mariero@rema.no";58.935469464;5.742462275;false;true
"Rema";"224376";"7080001371548";"915452604";"Enebakk";"Sagstuveien 1  Vågsenteret";"1914";"YTRE ENEBAKK";"64924014";"enebakk@rema.no";59.723376105;11.051370547;false;false
"Rema";"228481";"7080001011406";"966171324";"Nygård";"Gravdalsveien 4";"5165";"LAKSEVÅG";"55947730";"nygard@rema.no";60.385350433;5.27104828;true;false
"Rema";"230465";"7080001118532";"966499508";"Rosenborg";"Stadsing. Dahlsgt. 5";"7015";"TRONDHEIM";"73524886";"rosenborg@rema.no";63.430418337;10.419746622;false;true
"Rema";"230926";"7080000030880";"966654694";"Elverum";"Søbakkveien 115";"2409";"ELVERUM";"62410853";"elverum@rema.no";60.895917761;11.581833883;false;false
"Rema";"230927";"7080000029136";"866653992";"Olrud City Hamar";"Kårtorpvegen 1  Olrud City";"2320";"Furnes";"62350603";"olrud.city@rema.no";60.83034021;11.066447739;false;false
"Rema";"233486";"7080000265268";"966938307";"Holtandalen";"Grønligata 19";"3188";"HORTEN";"33043700";"holtandalen@rema.no";59.411122004;10.467574026;false;false
"Rema";"234093";"7080000031610";"966910135";"Borgheim";"Semsveien 1";"3140";"NØTTERØY";"99573000";"borgheim@rema.no";59.226004556;10.408198352;true;false
"Rema";"234782";"7080000539888";"967143413";"Brønnøysund";"Sømnaveien 139";"8900";"BRØNNØYSUND";"75021900";"bronnoysund@rema.no";65.480749207;12.220662885;false;false
"Rema";"235503";"7080000408030";"967274496";"Mysen";"Opsahlveien 4";"1850";"MYSEN";"69892600";"mysen@rema.no";59.552426431;11.340832298;false;false
"Rema";"235615";"7080001313050";"912901629";"Hammerfest";"Verkstedveien 33";"9616";"HAMMERFEST";"78412985";"hammerfest@rema.no";70.677539565;23.672192295;true;false
"Rema";"238634";"7080001384241";"816240972";"Pindsle";"Pindsleveien 11";"3221";"SANDEFJORD";"33479350";"pindsle@rema.no";59.141156174;10.179724116;false;false
"Rema";"238663";"7080000067541";"967796603";"Wergeland";"Fageråsveien 2";"5067";"BERGEN";"55360251";"wergeland@rema.no";60.359949828;5.351787722;false;false
"Rema";"242100";"7080001269272";"994876988";"Ladetorget";"Postboks 1872";"7440";"TRONDHEIM";"73900622";"ladetorget@rema.no";63.447424193;10.444826375;true;false
"Rema";"242414";"7080001206987";"994724487";"Hell";"Sanfærhus 24  Hellsenteret";"7502";"STJØRDAL";"74821420";"hell@rema.no";63.448256901;10.909877701;false;false
"Rema";"245339";"7080000072323";"968922173";"Strandtorget";"Strandprom. 76  Strandtorget";"2609";"LILLEHAMMER";"61252525";"strandtorget@rema.no";61.113977465;10.449604944;false;false
"Rema";"245453";"7080001269432";"998197015";"Ulsrud";"Østmarkveien 27";"0687";"OSLO";"22758250";"ulsrud@rema.no";59.892255293;10.853215962;false;false
"Rema";"245705";"7080000037780";"968982745";"Os";"Idrettsveien 2";"5200";"OS";"56302040";"os@rema.no";60.197438475;5.459109921;false;false
"Rema";"246040";"7080001363253";"915206514";"Grimstad";"Odden 4";"4876";"GRIMSTAD";"37043788";"grimstad@rema.no";58.336912913;8.593702727;false;false
"Rema";"248668";"7080000973170";"970953353";"Nesbru";"Gartnerveien 3";"1394";"NESBRU";"66981185";"nesbru@rema.no";59.862630838;10.487872919;false;false
"Rema";"249846";"7080001199203";"970988548";"Bossekop";"Skiferveien 7";"9511";"ALTA";"78435411";"bossekop@rema.no";69.959660535;23.226729372;false;false
"Rema";"250097";"7080001415594";"918716467";"Svinesundparken";"Svinesundparken 3";"1789";"BERG I ØSTFOLD";"69197590";"svinesundparken@rema.no";59.128434399;11.27453155;false;false
"Rema";"252535";"7080000076765";"971074736";"Flisa";"Frøyas gate 1";"2270";"FLISA";"62950020";"flisa@rema.no";60.613367221;12.022210779;false;false
"Rema";"256070";"7080000078370";"971173270";"Heimdal";"Ringvålveien 7";"7080";"HEIMDAL";"72846680";"heimdal@rema.no";63.351699179;10.353855128;false;false
"Rema";"260549";"7080000079469";"971644249";"Gullhella";"Bukkemyrveien 4";"1386";"ASKER";"66781250";"gullhella@rema.no";59.810404058;10.44818738;false;false
"Rema";"263036";"7080001261153";"897635062";"Gressvik";"Nordkilen 1";"1621";"GRESSVIK";"69328960";"gressvik@rema.no";59.211054425;10.89088583;false;false
"Rema";"265160";"7080001073152";"972405531";"Lura";"Stavangerveien 32 a";"4313";"SANDNES";"51674090";"lura@rema.no";58.87343739;5.725137064;false;true
"Rema";"268998";"7080001386061";"916298714";"Fjøsanger";"Straumeveien 3";"5073";"BERGEN";"55119570";"fjosanger@rema.no";60.347310237;5.334949102;false;false
"Rema";"270342";"7080001386078";"916308434";"Helleveien";"Søndre Øyjorden 75";"5038";"BERGEN";"55330144";"helleveien@rema.no";60.424561516;5.303194067;false;false
"Rema";"270415";"7080000932030";"874490512";"Laksevåg Senter";"Kringsjåveien 83-89";"5163";"LAKSEVÅG";"55947340";"laksevag@rema.no";60.389334935;5.286444923;false;false
"Rema";"270571";"7080001336004";"993796719";"Myrholtet";"Myrholtet 131";"5142";"FYLLINGSDALEN";"55506330";"myrholtet@rema.no";60.34561322;5.271571092;false;false
"Rema";"271855";"7080001324315";"987471697";"Vågsbygd";"Kirsten Flagstadsvei 30/32";"4621";"KRISTIANSAND";"38087600";"vagsbygd@rema.no";58.124399637;7.953330296;false;false
"Rema";"275012";"7080001287795";"861419762";"Tiller";"Ivar Lykkes vei 1";"7075";"TILLER";"72880892";"tiller@rema.no";63.359710451;10.375931669;true;false
"Rema";"275971";"7080001349387";"913413105";"Kirkenes";"Havneveien 1";"9900";"Kirkenes";"78992174";"kirkenes@rema.no";69.726704278;30.063695205;true;false
"Rema";"280517";"7080001382742";"916149999";"Sandefjord";"Kamfjordgata 56";"3217";"SANDEFJORD";"33463740";"sandefjord@rema.no";59.12927163;10.240414944;false;false
"Rema";"283638";"7080001415198";"999065503";"Fredrikstad Øst";"Borgarveien 13 A";"1633";"GML. FREDRIKSTAD";"69322055";"fredrikstadost@rema.no";59.206482035;10.971643824;false;false
"Rema";"285543";"7080001385866";"916312369";"Frekhaug";"Norgardshaugen 1";"5918";"FREKHAUG";"56176000";"frekhaug@rema.no";60.51852078;5.239486851;false;false
"Rema";"285549";"7080000399222";"976270649";"Nordfjordeid";"Sjøgata 19";"6770";"NORDFJORDEID";"57860431";"nordfjordeid@rema.no";61.907867881;5.986002913;false;false
"Rema";"295882";"7080001393328";"916803044";"Kvala";"Austrheimsv 10";"5516";"HAUGESUND";"52735910";"kvala@rema.no";59.437681327;5.268511357;false;false
"Rema";"297818";"7080001384340";"916160852";"Tollbugaten";"Tollbugaten 114";"3041";"DRAMMEN";"32812525";"tollbugaten@rema.no";59.730752887;10.222106849;false;false
"Rema";"298098";"7080000624737";"941149820";"Vik";"Vik Torg";"3530";"RØYSE";"32158310";"vik@rema.no";60.077646016;10.281928278;false;false
"Rema";"300410";"7080001288334";"897331012";"Sortland";"Vesterålsgata 24";"8400";"Sortland";"76122265";"sortland@rema.no";68.708926826;15.413254136;false;false
"Rema";"317456";"7080000032723";"959575053";"Eikli";"Barbroveien 7";"3511";"HØNEFOSS";"32114300";"eikli@rema.no";60.153159735;10.248914077;false;false
"Rema";"317745";"7080000033072";"959649669";"Løkkemyra";"Løkkemyrveien 2-4";"6517";"KRISTIANSUND N";"71583904";"lokkemyra@rema.no";63.108925187;7.785732404;false;false
